index,pred_key,pred_value,gt_key,gt_value,match
726,intended_use,"Fitness, Crossfit",intended_use,,False
726,athletic shoe type,,athletic shoe type,,True
726,movie,Civil War,movie,,False
727,category,cap,category,,False
727,brand,Brand,brand,,False
727,sizes,,sizes,,True
727,brand name,,brand name,,True
727,color,,color,,True
727,style,Fish Bone,style,Outdoor,False
727,gender,Men,gender,,False
727,intended_use,"Travel, Sun Protection",intended_use,,False
727,material,,material,,True
728,category,casquette/visor,category,,False
728,brand,,brand,,True
728,sizes,5,sizes,,False
728,color,sombreiro,color,,False
728,intended_use,Sun Sports,intended_use,,False
728,athletic shoe type,,athletic shoe type,,True
729,category,running shoes,category,Telescopic Fishing Rod,False
729,brand,ASICS,brand,,False
729,sizes,,sizes,,True
729,brand name,,brand name,,True
729,color,,color,,True
729,intended_use,Running,intended_use,,False
729,model,Gel-Quantum 360 SHIFT,model,,False
729,material,,material,,True
730,category,bikini,category,,False
730,sizes,['2xl'],sizes,,False
730,department name,,department name,,True
730,color,blue,color,,False
730,gender,,gender,Men,False
731,category,óculos de proteção para esqui,category,,False
731,brand,WoSporT,brand,,False
731,features,"['Shockproof', 'waterproof']",features,,False
731,gender,,gender,Men,False
731,sleeve,,sleeve,Long Sleeve,False
731,intended_use,esqui,intended_use,,False
731,material,EVA,material,,False
731,size,Large,size,,False
732,category,camiseta fitness,category,,False
732,brand,,brand,,True
732,sizes,,sizes,,True
732,item type,,item type,,True
732,color,,color,,True
732,material,,material,,True
732,key_attributes,"['O-neck', 'Quick Dry', 'Long Sleeve', 'Slim']",key_attributes,,False
733,category,clothes,category,,False
733,waterproof,True,waterproof,,False
733,gender,,gender,Unisex,False
733,intended_use,"hunting, camping, hiking",intended_use,,False
733,material,Softshell,material,,False
734,category,shoes,category,,False
734,brand,Man Woman Brand,brand,,False
734,sizes,,sizes,,True
734,brand name,,brand name,,True
734,color,,color,,True
734,athletic shoe type,,athletic shoe type,,True
734,material,,material,,True
734,key_attributes,"['comfy', 'breathable', 'antiskid', 'wear-resistant']",key_attributes,,False
734,function,,function,Stability,False
734,model number,,model number,,True
735,category,mochila de ciclismo,category,,False
735,brand,ANMEILU,brand,,False
735,color,,color,blue,False
735,intended_use,ciclismo,intended_use,,False
735,material,Nylon,material,,False
735,size,20L,size,,False
736,category,golf clubs,category,,False
736,brand,PXG,brand,,False
736,sport type,,sport type,,True
736,brand name,,brand name,,True
736,item type,,item type,,True
736,color,blue,color,,False
736,model,0311XF,model,,False
736,material,steel shaft,material,,False
736,key_attributes,"['forged irons', 'R/S flex']",key_attributes,,False
736,size,3-9W,size,,False
737,category,basketball shoes,category,,False
737,brand,KD,brand,,False
737,color,Red,color,,False
737,gender,,gender,Women,False
737,intended_use,Basketball,intended_use,,False
737,model,KD 10 Anniversary,model,,False
738,category,Roller skate shoes,category,,False
738,brand,,brand,,True
738,color,,color,,True
738,gender,,gender,Men,False
738,material,,material,,True
738,key_attributes,"['LED Flashing', 'Girls Boys Women']",key_attributes,,False
738,size,,size,,True
739,category,Golf grip,category,,False
739,brand,xxio,brand,,False
739,weight,42g,weight,,False
739,lining material,,lining material,,True
739,gender,,gender,Women,False
739,intended_use,Woods iron clubs,intended_use,,False
739,material,Rubber,material,,False
739,quantity,13 pieces/lot,quantity,,False
740,category,mochila de ski,category,,False
740,brand,,brand,,True
740,intended_use,skiing,intended_use,,False
740,material,waterproof,material,Nylon,False
740,size,"['135cm', '145cm', '155cm']",size,,False
741,category,jaqueta esportivo,category,,False
741,brand,Adidas,brand,,False
741,sizes,['M'],sizes,,False
741,flex,,flex,R,False
741,condition,,condition,Brand New,False
741,loft,,loft,3-9W,False
741,intended_use,hoody,intended_use,,False
741,model,FV WB 3S,model,,False
741,shaft flex,,shaft flex,,True
741,club type,,club type,,True
741,shaft material,,shaft material,,True
742,category,outdoor hunting tools,category,,False
742,brand,,brand,,True
742,color,camuflagem,color,,False
742,gender,,gender,Men,False
742,intended_use,hunting shooting,intended_use,,False
742,athletic shoe type,,athletic shoe type,,True
742,material,waterproof wrap,material,,False
742,size,5cmx4.5m,size,,False
743,category,swimwear,category,,False
743,brand,P&j Sexy,brand,,False
743,sizes,Plus Size,sizes,,False
743,style,One Piece,style,,False
743,intended_use,bathing suit,intended_use,,False
743,athletic shoe type,,athletic shoe type,,True
743,material,mesh,material,,False
744,category,óculos de ciclismo,category,,False
744,brand,Pro,brand,,False
744,color,Photochromic,color,,False
744,intended_use,Ciclismo,intended_use,,False
744,material,plastic,material,Rubber,False
744,type,Cycling Glasses,type,,False
745,category,sneakers,category,,False
745,brand,yeezys,brand,,False
745,gender,men,gender,,False
745,intended_use,running,intended_use,,False
745,model,Air 350 Boost V2,model,,False
745,material,,material,,True
745,gender_specific,True,gender_specific,,False
745,type,,type,Snowboard,False
746,category,bicicleta,category,,False
746,brand name,,brand name,,True
746,collar,,collar,Hooded,False
746,gender,,gender,Men,False
746,material,titanium,material,,False
746,type,cross/touring,type,,False
747,category,scooter,category,,False
747,brand,Daibot,brand,,False
747,features,"['Electric Scooters', 'Foldable', 'LCD Display', 'Rear Brake']",features,,False
747,intended_use,Adult,intended_use,,False
747,quantity,,quantity,1pc,False
747,voltage,36V,voltage,,False
747,item name,,item name,,True
747,model number,,model number,,True
748,category,calças de ciclismo,category,,False
748,brand,,brand,,True
748,brand name,,brand name,,True
748,sport type,,sport type,,True
748,color,candy color,color,,False
748,intended_use,ciclismo,intended_use,,False
748,material,cotton blend,material,,False
748,size,,size,,True
749,category,Telescope,category,,False
749,brand,,brand,,True
749,sport type,,sport type,,True
749,item type,,item type,,True
749,color,,color,,True
749,material,,material,,True
749,key_attributes,"['Screen HD 1080P Video DVR Recording', '12X32 Digital Telescope Binoculars Camera']",key_attributes,,False
749,size,,size,,True
750,category,tarot deck,category,,False
750,brand,New New,brand,,False
750,athletic shoe type,,athletic shoe type,,True
750,intended_use,"divination, fortune reading, card game",intended_use,,False
751,category,tênis esportivo,category,,False
751,brand,Asics,brand,,False
751,sizes,,sizes,,True
751,color,,color,,True
751,intended_use,corrida,intended_use,,False
751,model,Gel-Quantum 360,model,,False
751,material,,material,Titanium,False
752,category,gym bag,category,,False
752,brand,,brand,,True
752,brand name,,brand name,,True
752,features,['waterproof'],features,,False
752,intended_use,traveling,intended_use,,False
752,material,Nylon,material,,False
752,size,Big Men's,size,,False
753,category,bags,category,,False
753,brand,SUBITO,brand,,False
753,sport type,,sport type,,True
753,gender,,gender,Men,False
753,intended_use,"Camping, Hiking",intended_use,,False
753,material,waterproof,material,,False
753,size,5L,size,,False
754,category,tents,category,,False
754,brand,,brand,,True
754,features,"['carry bag', 'for hiking', 'self-driving travel', 'portable']",features,,False
754,intended_use,"camping, outdoor activities",intended_use,,False
754,material,fiberglass pole,material,,False
754,type,,type,Binoculars,False
755,category,swimwear,category,,False
755,gender,girl,gender,,False
755,intended_use,competição de surf,intended_use,,False
755,type,one piece swimsuit,type,,False
755,model number,,model number,,True
756,category,football shoe,category,,False
756,brand,AG,brand,,False
756,gender,"['Men', 'Women', 'Children']",gender,,False
756,intended_use,training,intended_use,,False
756,material,Artificial Grassland,material,,False
756,feature,,feature,Breathable,False
756,size,Long Nails,size,,False
756,model number,,model number,,True
757,category,guitarra elétrica,category,,False
757,brand,Factory Custom,brand,,False
757,hardware,Gold,hardware,,False
757,type of sports,,type of sports,Fitness,False
757,material,Rosewood,material,Nylon,False
757,offer,Customized,offer,,False
758,category,basketball jersey,category,,False
758,brand,HELLAS,brand,,False
758,trademark,,trademark,SUBITO,False
758,item,,item,Dry Bags,False
758,color,"white, blue",color,,False
758,customizable,True,customizable,,False
758,capacity,,capacity,5L,False
758,model,#34 Giannis ANTETOKOUNMPO,model,,False
758,material,,material,,True
758,feature,,feature,Waterproof,False
759,category,Fishing Lures,category,,False
759,brand,FISH KING,brand,,False
759,capacity,,capacity,Two,False
759,style,,style,Outdoor,False
759,key_features,['Knife-edged Treble Hooks'],key_features,,False
759,pole material,,pole material,,True
759,size,1-Size4,size,,False
760,category,basketball jersey,category,,False
760,brand,BONJEAN,brand,,False
760,sport type,,sport type,,True
760,color,10# OKLAHOMA SAVAGES,color,,False
760,intended_use,Basketball,intended_use,,False
760,model,Throwback,model,,False
761,category,roupas de camping,category,,False
761,brand,,brand,,True
761,department name,,department name,,True
761,waterproof,True,waterproof,,False
761,intended_use,hiking,intended_use,,False
761,material,cotton,material,,False
761,breathable,True,breathable,,False
762,category,óculos de ciclismo,category,,False
762,brand,Peter Sagan,brand,,False
762,color,,color,,True
762,protection,UV400,protection,,False
762,intended_use,bicicleta,intended_use,,False
762,material,,material,,True
762,frame_type,Big Frame,frame_type,,False
762,fingerboard material,,fingerboard material,,True
762,type,,type,Electric Guitar,False
763,category,sweatshirt,category,,False
763,brand,,brand,,True
763,sizes,,sizes,,True
763,sport type,,sport type,,True
763,color,red,color,,False
763,intended_use,training,intended_use,,False
763,material,,material,,True
763,model number,,model number,,True
764,category,bow,category,Lure,False
764,brand,,brand,,True
764,brand name,,brand name,,True
764,intended_use,hunting,intended_use,,False
764,accuracy,high accuracy,accuracy,,False
764,material,metal,material,,False
764,limbs,Canada Maple,limbs,,False
764,size,60 inch,size,,False
765,category,dança,category,,False
765,brand,LEMOCHIC,brand,,False
765,sport type,,sport type,,True
765,brand name,,brand name,,True
765,item type,,item type,,True
765,style,jazz cha cha,style,,False
765,gender,,gender,Men,False
765,intended_use,"rumba, samba, latin tango, ballroom, pointe dancing",intended_use,,False
765,material,genuine leather,material,,False
766,category,basketball shoes,category,,False
766,brand,Nike,brand,,False
766,color,red white,color,,False
766,gender,,gender,Men,False
766,intended_use,Basketball,intended_use,,False
766,model,Air Jordan 1 Retro High-top OG Chicago,model,,False
766,material,,material,Cotton,False
767,category,ski eyewear,category,,False
767,brand,Brand New,brand,,False
767,sport type,,sport type,,True
767,item type,,item type,,True
767,features,"['Dustproof', 'Anti Fog', 'Windproof']",features,,False
767,lenses optical attribute,,lenses optical attribute,,True
768,category,shorts,category,,False
768,brand,Vertvie,brand,,False
768,sizes,,sizes,,True
768,color,,color,,True
768,gender,,gender,Women,False
768,intended_use,running,intended_use,,False
768,material,,material,,True
768,key_attributes,"['Running Shorts', 'Men']",key_attributes,,False
769,category,basketball shoes,category,,False
769,brand,Jordan,brand,,False
769,use,,use,Hunting,False
769,gender,men,gender,,False
